,customerEmail,transactionId,orderId,paymentMethodId,paymentMethodRegistrationFailure,paymentMethodType,paymentMethodProvider,transactionAmount,transactionFailed,orderState,customerPhone,customerDevice,customerIPAddress,customerBillingAddress,No_Transactions,No_Orders,No_Payments,Fraud,State,PaypalPayments,ApplePayments,CardPayments,BitcoinPayments,OrdersFulfilled,OrdersPending,OrdersFailed,JCB_16,AmericanExp,VISA_16,Discover,Voyager,VISA_13,Maestro,Mastercard,DC_CB,JCB_15
651,ctaylor@yahoo.com,22wpoikc,z3tdfo,rqtzq4iov,0,card,VISA 16 digit,38,0,fulfilled,1-020-923-6697x8718,uu141ykhyig0cj3s98jr,dda2:66e0:4279:3c1b:ac29:4cbb:5ea3:c26b,"87096 Warren Turnpike
Howellview, WA 74727-2420",8,6,6,True,WA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,ctaylor@yahoo.com,464cuad3,z3tdfo,jjfiirq8l,0,card,JCB 16 digit,38,1,fulfilled,1-020-923-6697x8718,uu141ykhyig0cj3s98jr,dda2:66e0:4279:3c1b:ac29:4cbb:5ea3:c26b,"87096 Warren Turnpike
Howellview, WA 74727-2420",8,6,6,True,WA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,ctaylor@yahoo.com,iwr5gm7i,qyqvn4,q96qd8pcw,0,card,American Express,72,0,fulfilled,1-020-923-6697x8718,uu141ykhyig0cj3s98jr,dda2:66e0:4279:3c1b:ac29:4cbb:5ea3:c26b,"87096 Warren Turnpike
Howellview, WA 74727-2420",8,6,6,True,WA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,gomezjohn@yahoo.com,7w0n4z25,lwn8yr,n1ehjoa66,0,card,JCB 15 digit,43,0,pending,1-333-131-2746x6449,21rpvi89b6uon3c3x8gc,a8da:1d73:a062:6289:e6a6:7bcc:51b2:6dcb,"PSC 1043, Box 1089
APO AA 29395-9131",2,2,1,False,BoxAPOAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,gomezjohn@yahoo.com,0h8u9mpm,q9mxer,n1ehjoa66,0,card,JCB 15 digit,16,0,failed,1-333-131-2746x6449,21rpvi89b6uon3c3x8gc,a8da:1d73:a062:6289:e6a6:7bcc:51b2:6dcb,"PSC 1043, Box 1089
APO AA 29395-9131",2,2,1,False,BoxAPOAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,mullenstephanie@yahoo.com,lxpd7329,480xpp,rz8r1tr8s,0,paypal,Mastercard,12,0,fulfilled,(616)674-0266x776,056bfyj4m7svmdeex8z1,50.190.231.22,"3483 Frank Estate Apt. 466
Thomasburgh, MP 54561-8178",3,3,2,False,MP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,mullenstephanie@yahoo.com,1zhxo5b4,w6jjuq,8ohzdp1ql,0,bitcoin,Diners Club / Carte Blanche,28,0,fulfilled,(616)674-0266x776,056bfyj4m7svmdeex8z1,50.190.231.22,"3483 Frank Estate Apt. 466
Thomasburgh, MP 54561-8178",3,3,2,False,MP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,mullenstephanie@yahoo.com,6wvb00ik,5mwl8n,8ohzdp1ql,0,bitcoin,Diners Club / Carte Blanche,17,0,fulfilled,(616)674-0266x776,056bfyj4m7svmdeex8z1,50.190.231.22,"3483 Frank Estate Apt. 466
Thomasburgh, MP 54561-8178",3,3,2,False,MP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,koneal@henderson.biz,s7kvbnb1,p6xjf3,h6cv0t3ga,0,bitcoin,VISA 16 digit,23,0,fulfilled,059.431.5467x7848,gcfo5uheb9mugbstbjez,85.188.105.126,"056 Megan Trail Suite 355
West Zachary, GU 51278-2318",4,4,1,True,GU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,koneal@henderson.biz,htkv5ymx,20hwn4,h6cv0t3ga,0,bitcoin,VISA 16 digit,11,0,fulfilled,059.431.5467x7848,gcfo5uheb9mugbstbjez,85.188.105.126,"056 Megan Trail Suite 355
West Zachary, GU 51278-2318",4,4,1,True,GU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,koneal@henderson.biz,7qdnutij,v8qxee,h6cv0t3ga,0,bitcoin,VISA 16 digit,38,0,fulfilled,059.431.5467x7848,gcfo5uheb9mugbstbjez,85.188.105.126,"056 Megan Trail Suite 355
West Zachary, GU 51278-2318",4,4,1,True,GU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,koneal@henderson.biz,u2eijqhe,ygu87g,h6cv0t3ga,0,bitcoin,VISA 16 digit,26,0,fulfilled,059.431.5467x7848,gcfo5uheb9mugbstbjez,85.188.105.126,"056 Megan Trail Suite 355
West Zachary, GU 51278-2318",4,4,1,True,GU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,brianthomas@yahoo.com,srhoioko,81wxhb,9i0e5d5ex,0,card,JCB 16 digit,46,0,fulfilled,04061905118,1djsf7mffce2xhvsf139,219.222.4.152,"9205 Jeremiah Field Suite 815
East Christopher, IA 93399",6,4,1,False,IA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,brianthomas@yahoo.com,sdx47g08,3e8psz,9i0e5d5ex,0,card,JCB 16 digit,24,0,fulfilled,04061905118,1djsf7mffce2xhvsf139,219.222.4.152,"9205 Jeremiah Field Suite 815
East Christopher, IA 93399",6,4,1,False,IA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,brianthomas@yahoo.com,7d74oyac,3vp1ao,9i0e5d5ex,0,card,JCB 16 digit,39,1,pending,04061905118,1djsf7mffce2xhvsf139,219.222.4.152,"9205 Jeremiah Field Suite 815
East Christopher, IA 93399",6,4,1,False,IA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,brianthomas@yahoo.com,7kx1329q,3vp1ao,9i0e5d5ex,0,card,JCB 16 digit,39,1,pending,04061905118,1djsf7mffce2xhvsf139,219.222.4.152,"9205 Jeremiah Field Suite 815
East Christopher, IA 93399",6,4,1,False,IA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,brianthomas@yahoo.com,we3p9buz,3vp1ao,9i0e5d5ex,0,card,JCB 16 digit,39,0,pending,04061905118,1djsf7mffce2xhvsf139,219.222.4.152,"9205 Jeremiah Field Suite 815
East Christopher, IA 93399",6,4,1,False,IA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,brianthomas@yahoo.com,k8k2d6kb,wyeexx,9i0e5d5ex,0,card,JCB 16 digit,49,0,fulfilled,04061905118,1djsf7mffce2xhvsf139,219.222.4.152,"9205 Jeremiah Field Suite 815
East Christopher, IA 93399",6,4,1,False,IA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,oaguirre@hotmail.com,5s2j37z0,9lj87e,0d9jd80l2,0,apple pay,Voyager,47,0,fulfilled,1-856-006-5150,cvtpgtclxkvcwvr16cyd,ae37:8e14:bfc1:43c4:7dde:7b9e:ca7f:4721,"719 Jeremy Flat Apt. 914
Alexanderport, IA 97423-7424",1,1,4,True,IA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,joshua00@hotmail.com,7dmekh44,yimubh,29bqx7jkh,0,paypal,JCB 16 digit,11,0,fulfilled,+96(0)1872091077,y04p9bz3r8dmmcpqxgzm,a06a:af58:8d50:fe02:b3b5:a1d2:9251:9dec,"44361 Amy Curve
South Erictown, MN 32004",5,4,2,False,MN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,joshua00@hotmail.com,rh1bddbi,jjuevb,29bqx7jkh,0,paypal,JCB 16 digit,47,0,failed,+96(0)1872091077,y04p9bz3r8dmmcpqxgzm,a06a:af58:8d50:fe02:b3b5:a1d2:9251:9dec,"44361 Amy Curve
South Erictown, MN 32004",5,4,2,False,MN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,joshua00@hotmail.com,ys8gd1yz,jjuevb,29bqx7jkh,0,paypal,JCB 16 digit,47,1,failed,+96(0)1872091077,y04p9bz3r8dmmcpqxgzm,a06a:af58:8d50:fe02:b3b5:a1d2:9251:9dec,"44361 Amy Curve
South Erictown, MN 32004",5,4,2,False,MN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,joshua00@hotmail.com,6x8h7znc,moxei5,29bqx7jkh,0,paypal,JCB 16 digit,24,0,fulfilled,+96(0)1872091077,y04p9bz3r8dmmcpqxgzm,a06a:af58:8d50:fe02:b3b5:a1d2:9251:9dec,"44361 Amy Curve
South Erictown, MN 32004",5,4,2,False,MN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,joshua00@hotmail.com,miiyptdl,pupkd9,29bqx7jkh,0,paypal,JCB 16 digit,48,0,fulfilled,+96(0)1872091077,y04p9bz3r8dmmcpqxgzm,a06a:af58:8d50:fe02:b3b5:a1d2:9251:9dec,"44361 Amy Curve
South Erictown, MN 32004",5,4,2,False,MN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,veronica42@stokes.com,6dwhx2bc,5m0otl,bdsvwrzwf,0,card,Mastercard,33,0,fulfilled,111.180.1112x63480,s9jcp2b4ojffrdp99g95,f6b0:e228:1624:ac40:2b2e:e2d2:ff04:90ac,"51448 Robert Flat Suite 980
Williamsmouth, FL 67487-5651",1,1,1,False,FL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,cindydeleon@yahoo.com,5ndeff4q,fng05a,vaf2bri7z,0,card,JCB 15 digit,14,1,fulfilled,01524024300,jy8lgca2hto8r58zw5oo,2ebe:381c:151a:9df5:65f5:808f:103d:d128,"USNS Ramos
FPO AE 16248",4,1,2,False,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,cindydeleon@yahoo.com,efvuhjx7,fng05a,vaf2bri7z,0,card,JCB 15 digit,14,0,fulfilled,01524024300,jy8lgca2hto8r58zw5oo,2ebe:381c:151a:9df5:65f5:808f:103d:d128,"USNS Ramos
FPO AE 16248",4,1,2,False,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,cindydeleon@yahoo.com,exdzrfbl,fng05a,i06wwil9n,0,card,Diners Club / Carte Blanche,14,1,fulfilled,01524024300,jy8lgca2hto8r58zw5oo,2ebe:381c:151a:9df5:65f5:808f:103d:d128,"USNS Ramos
FPO AE 16248",4,1,2,False,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,cindydeleon@yahoo.com,n78bpcgi,fng05a,vaf2bri7z,0,card,JCB 15 digit,14,1,fulfilled,01524024300,jy8lgca2hto8r58zw5oo,2ebe:381c:151a:9df5:65f5:808f:103d:d128,"USNS Ramos
FPO AE 16248",4,1,2,False,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,kyle64@stephens-ortiz.com,bb7h3ho1,r8icbb,kus94zksp,1,card,JCB 16 digit,50,0,fulfilled,587.550.8830x64152,tvq298xvzj7zla68uz5h,196.30.166.8,"42423 Marco Summit
New Mark, FM 17715",5,4,1,False,FM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,kyle64@stephens-ortiz.com,atmrshug,u0pjxd,kus94zksp,1,card,JCB 16 digit,22,0,fulfilled,587.550.8830x64152,tvq298xvzj7zla68uz5h,196.30.166.8,"42423 Marco Summit
New Mark, FM 17715",5,4,1,False,FM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,kyle64@stephens-ortiz.com,jv2aw7ft,u0pjxd,kus94zksp,1,card,JCB 16 digit,22,1,fulfilled,587.550.8830x64152,tvq298xvzj7zla68uz5h,196.30.166.8,"42423 Marco Summit
New Mark, FM 17715",5,4,1,False,FM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,kyle64@stephens-ortiz.com,2ymlir6k,7vjixz,kus94zksp,1,card,JCB 16 digit,22,0,fulfilled,587.550.8830x64152,tvq298xvzj7zla68uz5h,196.30.166.8,"42423 Marco Summit
New Mark, FM 17715",5,4,1,False,FM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,kyle64@stephens-ortiz.com,vn7ys0h2,670ajr,kus94zksp,1,card,JCB 16 digit,13,0,fulfilled,587.550.8830x64152,tvq298xvzj7zla68uz5h,196.30.166.8,"42423 Marco Summit
New Mark, FM 17715",5,4,1,False,FM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,jordanthomas@hayes-wilson.biz,ut8a5hyw,rsdztj,fgfa24tpk,0,card,Mastercard,48,0,fulfilled,+36(0)4967812825,sfx5nec64m3aczye0lb4,227.48.202.65,"818 Andre Ferry
South Christopher, MA 53275",4,4,3,False,MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,jordanthomas@hayes-wilson.biz,t4zal6wo,mk3o8e,fgfa24tpk,0,card,Mastercard,30,0,failed,+36(0)4967812825,sfx5nec64m3aczye0lb4,227.48.202.65,"818 Andre Ferry
South Christopher, MA 53275",4,4,3,False,MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,jordanthomas@hayes-wilson.biz,4ibeew3x,ebz04t,pf64zbjh1,0,card,VISA 13 digit,47,0,fulfilled,+36(0)4967812825,sfx5nec64m3aczye0lb4,227.48.202.65,"818 Andre Ferry
South Christopher, MA 53275",4,4,3,False,MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,jordanthomas@hayes-wilson.biz,vn79akmv,anb5hm,fgfa24tpk,0,card,Mastercard,26,0,fulfilled,+36(0)4967812825,sfx5nec64m3aczye0lb4,227.48.202.65,"818 Andre Ferry
South Christopher, MA 53275",4,4,3,False,MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,aliciaanthony@martin.com,d27dmlyt,dzj9zm,5tyvyueom,0,card,Maestro,45,0,fulfilled,+77(2)4526373005,9iac2it77dm615ucymx3,110.221.131.62,"265 Marisa Keys
Lynchmouth, WV 63252-7526",3,3,1,True,WV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,aliciaanthony@martin.com,m5ojvu3i,od1sqr,5tyvyueom,0,card,Maestro,39,0,fulfilled,+77(2)4526373005,9iac2it77dm615ucymx3,110.221.131.62,"265 Marisa Keys
Lynchmouth, WV 63252-7526",3,3,1,True,WV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,aliciaanthony@martin.com,jxosraoj,ijyrzl,5tyvyueom,0,card,Maestro,11,0,fulfilled,+77(2)4526373005,9iac2it77dm615ucymx3,110.221.131.62,"265 Marisa Keys
Lynchmouth, WV 63252-7526",3,3,1,True,WV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,jenniferperry@hotmail.com,090ujaux,ljcxnj,islfepdzb,0,card,Voyager,22,0,fulfilled,+27(2)4721167637,u4gxqno1iwgs4cn6502c,202.230.239.182,"16855 Lopez Tunnel
Port Stephanieville, PW 58997-9470",4,4,2,False,PW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,jenniferperry@hotmail.com,yypw7n1d,cktnv9,45ddgqcnf,0,card,Diners Club / Carte Blanche,15,0,fulfilled,+27(2)4721167637,u4gxqno1iwgs4cn6502c,202.230.239.182,"16855 Lopez Tunnel
Port Stephanieville, PW 58997-9470",4,4,2,False,PW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,jenniferperry@hotmail.com,s0yyt7of,d67lcv,45ddgqcnf,0,card,Diners Club / Carte Blanche,30,0,failed,+27(2)4721167637,u4gxqno1iwgs4cn6502c,202.230.239.182,"16855 Lopez Tunnel
Port Stephanieville, PW 58997-9470",4,4,2,False,PW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,jenniferperry@hotmail.com,4ozk9f09,wpgaj2,islfepdzb,0,card,Voyager,19,0,failed,+27(2)4721167637,u4gxqno1iwgs4cn6502c,202.230.239.182,"16855 Lopez Tunnel
Port Stephanieville, PW 58997-9470",4,4,2,False,PW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,lsanchez@hotmail.com,ogpqwzrl,cyrly6,8iizua67d,0,card,Maestro,40,0,fulfilled,00256720158,o9cdi8b4zhrzzvp0hl2f,49.219.239.140,"044 Ronnie Run
South Dawn, CA 49202-3034",5,4,2,False,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,lsanchez@hotmail.com,r8ka9avu,u5yw78,8iizua67d,0,card,Maestro,12,0,fulfilled,00256720158,o9cdi8b4zhrzzvp0hl2f,49.219.239.140,"044 Ronnie Run
South Dawn, CA 49202-3034",5,4,2,False,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,lsanchez@hotmail.com,q5ua8ylu,44e4nh,8iizua67d,0,card,Maestro,35,0,fulfilled,00256720158,o9cdi8b4zhrzzvp0hl2f,49.219.239.140,"044 Ronnie Run
South Dawn, CA 49202-3034",5,4,2,False,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,lsanchez@hotmail.com,3q7pfnul,v91d47,8iizua67d,0,card,Maestro,23,0,fulfilled,00256720158,o9cdi8b4zhrzzvp0hl2f,49.219.239.140,"044 Ronnie Run
South Dawn, CA 49202-3034",5,4,2,False,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,lsanchez@hotmail.com,nm9dlvgw,v91d47,8iizua67d,0,card,Maestro,23,1,fulfilled,00256720158,o9cdi8b4zhrzzvp0hl2f,49.219.239.140,"044 Ronnie Run
South Dawn, CA 49202-3034",5,4,2,False,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,christinemills@mcgee.com,xo0ezry0,320w72,1dcru1vlg,0,card,Voyager,35,0,fulfilled,(651)355-4709,zbn9it3s7yl69bjtrnqf,45.203.99.249,"5156 Greene Park Apt. 748
New Sandra, CA 14802-7364",5,5,2,True,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,christinemills@mcgee.com,0ag8hv7x,rih88w,1dcru1vlg,0,card,Voyager,15,0,fulfilled,(651)355-4709,zbn9it3s7yl69bjtrnqf,45.203.99.249,"5156 Greene Park Apt. 748
New Sandra, CA 14802-7364",5,5,2,True,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,christinemills@mcgee.com,f0iufxzu,e5iy2q,1dcru1vlg,0,card,Voyager,45,0,fulfilled,(651)355-4709,zbn9it3s7yl69bjtrnqf,45.203.99.249,"5156 Greene Park Apt. 748
New Sandra, CA 14802-7364",5,5,2,True,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,christinemills@mcgee.com,0tnloyfm,npcwlm,xrqpqnjba,0,paypal,Voyager,13,0,fulfilled,(651)355-4709,zbn9it3s7yl69bjtrnqf,45.203.99.249,"5156 Greene Park Apt. 748
New Sandra, CA 14802-7364",5,5,2,True,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,christinemills@mcgee.com,d4oenk4o,hnt2yf,xrqpqnjba,0,paypal,Voyager,17,0,failed,(651)355-4709,zbn9it3s7yl69bjtrnqf,45.203.99.249,"5156 Greene Park Apt. 748
New Sandra, CA 14802-7364",5,5,2,True,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,cuevasvicki@gmail.com,i8w9h2cd,xtzm8c,eyvv5ubc3,0,card,Maestro,33,1,fulfilled,347-432-4171,gjieqcwj7nq91qkgdqb1,89f4:de6f:d732:11dd:c56:c6e1:ce7a:d888,"69632 Baker Prairie Suite 013
Gonzalezhaven, UT 17435",6,5,3,False,UT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,cuevasvicki@gmail.com,sjy0l8ad,xtzm8c,h5wy1uso1,0,card,JCB 16 digit,33,0,fulfilled,347-432-4171,gjieqcwj7nq91qkgdqb1,89f4:de6f:d732:11dd:c56:c6e1:ce7a:d888,"69632 Baker Prairie Suite 013
Gonzalezhaven, UT 17435",6,5,3,False,UT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,cuevasvicki@gmail.com,5pau86iw,ol00gi,h5wy1uso1,0,card,JCB 16 digit,37,0,fulfilled,347-432-4171,gjieqcwj7nq91qkgdqb1,89f4:de6f:d732:11dd:c56:c6e1:ce7a:d888,"69632 Baker Prairie Suite 013
Gonzalezhaven, UT 17435",6,5,3,False,UT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,cuevasvicki@gmail.com,qblmwgfm,imah49,eyvv5ubc3,0,card,Maestro,49,0,fulfilled,347-432-4171,gjieqcwj7nq91qkgdqb1,89f4:de6f:d732:11dd:c56:c6e1:ce7a:d888,"69632 Baker Prairie Suite 013
Gonzalezhaven, UT 17435",6,5,3,False,UT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,cuevasvicki@gmail.com,7dm6i2pb,vbcgbn,ssnalg5vb,0,paypal,Maestro,14,0,fulfilled,347-432-4171,gjieqcwj7nq91qkgdqb1,89f4:de6f:d732:11dd:c56:c6e1:ce7a:d888,"69632 Baker Prairie Suite 013
Gonzalezhaven, UT 17435",6,5,3,False,UT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,cuevasvicki@gmail.com,pihkylay,syx6hl,h5wy1uso1,0,card,JCB 16 digit,26,0,fulfilled,347-432-4171,gjieqcwj7nq91qkgdqb1,89f4:de6f:d732:11dd:c56:c6e1:ce7a:d888,"69632 Baker Prairie Suite 013
Gonzalezhaven, UT 17435",6,5,3,False,UT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,mitchellgriffith@yahoo.com,2t7q4sjh,bunmsb,4nf29mjz1,0,card,Diners Club / Carte Blanche,36,0,fulfilled,1-321-386-6855x0101,72stamnugxuz9ls1xx98,158.185.147.61,"Unit 6719 Box 6044
DPO AE 33534",15,3,1,False,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,mitchellgriffith@yahoo.com,aegdz9wr,bunmsb,4nf29mjz1,0,card,Diners Club / Carte Blanche,36,1,fulfilled,1-321-386-6855x0101,72stamnugxuz9ls1xx98,158.185.147.61,"Unit 6719 Box 6044
DPO AE 33534",15,3,1,False,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,mitchellgriffith@yahoo.com,d4f44rhh,bunmsb,4nf29mjz1,0,card,Diners Club / Carte Blanche,36,1,fulfilled,1-321-386-6855x0101,72stamnugxuz9ls1xx98,158.185.147.61,"Unit 6719 Box 6044
DPO AE 33534",15,3,1,False,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,mitchellgriffith@yahoo.com,p4bjmsol,bunmsb,4nf29mjz1,0,card,Diners Club / Carte Blanche,36,1,fulfilled,1-321-386-6855x0101,72stamnugxuz9ls1xx98,158.185.147.61,"Unit 6719 Box 6044
DPO AE 33534",15,3,1,False,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
